"Subj","#","Title","Comp Numb","Sec","Lec Lab","Start Time","End Time","Days","Credits","Bldg","Room","Instructor","Max Enrollment","Current Enrollment","Attr","Prerequisites"
"GRAD","9020","Natural Resources","91375","SNT","TD","TBA","TBA","","5 to 8","","","J. Pontius","20","0","",""
"GRAD","9020","Natural Resources","91376","SNU","TD","TBA","TBA","","5 to 8","","","T. Ricketts","20","0","",""
"GRAD","9020","Natural Resources","91377","SNX","TD","TBA","TBA","","5 to 8","","","Stockwell/Milnamow","20","0","",""
"GRAD","9020","Natural Resources","91378","SNY","TD","TBA","TBA","","5 to 8","","","P. Stokowski","20","0","",""
"GRAD","9020","Natural Resources","91379","SOA","TD","TBA","TBA","","5 to 8","","","A. Strong","20","0","",""
"GRAD","9020","Natural Resources","91380","SOB","TD","TBA","TBA","","5 to 8","","","C. Vatovec","20","0","",""
"GRAD","9020","Natural Resources","91381","SOD","TD","TBA","TBA","","5 to 8","","","B. Wemple","20","0","",""
"GRAD","9020","Natural Resources","91382","SOE","TD","TBA","TBA","","5 to 8","","","L. Wollenberg","20","0","",""
"GRAD","9020","Sust Devlp Policy,Econ&Govern","91383","TA","TD","TBA","TBA","","5 to 8","","","T. Reynolds","10","0","",""
"GRAD","9020","Nutri & Food Science","91384","TM","TD","TBA","TBA","","5 to 8","","","C. Skinner","20","0","",""
"GRAD","9020","Nutri & Food Science","91385","TN","TD","TBA","TBA","","5 to 8","","","T. Bhurosy","20","0","",""
"GRAD","9020","Nutri & Food Science","91386","TO","TD","TBA","TBA","","5 to 8","","","M. Niles","20","0","",""
"GRAD","9020","Nutri & Food Science","91387","TP","TD","TBA","TBA","","5 to 8","","","E. Belarmino","20","0","",""
"GRAD","9020","Nutri & Food Science","91388","TQ","TD","TBA","TBA","","5 to 8","","","A. Trubek","20","0","",""
"GRAD","9020","Nutri & Food Science","91389","TR","TD","TBA","TBA","","5 to 8","","","L. Pope","20","0","",""
"GRAD","9020","Nutri & Food Science","91390","TS","TD","TBA","TBA","","5 to 8","","","M. Guo","20","0","",""
"GRAD","9020","Pathology","91391","TUU","TD","TBA","TBA","","5 to 8","","","Y. Janssen-Heininger","20","0","",""
"GRAD","9020","Pathology","91392","TUV","TD","TBA","TBA","","5 to 8","","","K. Freeman","20","0","",""
"GRAD","9020","Pathology","91393","TUW","TD","TBA","TBA","","5 to 8","","","A. VanDerVliet","20","0","",""
"GRAD","9020","Plant Biology","91394","VB","TD","TBA","TBA","","5 to 8","","","Lintilhac/Milnamow","20","0","",""
"GRAD","9020","Plant Biology","91395","VC","TD","TBA","TBA","","5 to 8","","","D. Barrington","20","0","",""
"GRAD","9020","Plant Biology","91396","VD","TD","TBA","TBA","","5 to 8","","","J. Preston","20","0","",""
"GRAD","9020","Plant Biology","91397","VE","TD","TBA","TBA","","5 to 8","","","J. Harris","20","0","",""
"GRAD","9020","Plant Biology","91398","VF","TD","TBA","TBA","","5 to 8","","","J. Molofsky","20","0","",""
"GRAD","9020","Plant Biology","91399","VG","TD","TBA","TBA","","5 to 8","","","S. Keller","20","0","",""
"GRAD","9020","Plant & Soil Science","91400","WB","TD","TBA","TBA","","5 to 8","","","D. Neher","20","0","",""
"GRAD","9020","Plant & Soil Science","91401","WC","TD","TBA","TBA","","5 to 8","","","Bosworth/Milnamow","20","0","",""
"GRAD","9020","Plant & Soil Science","91402","WE","TD","TBA","TBA","","5 to 8","","","H. Darby","20","0","",""
"GRAD","9020","Plant & Soil Science","91403","WF","TD","TBA","TBA","","5 to 8","","","J. Parker","20","0","",""
"GRAD","9020","Plant & Soil Science","91404","WG","TD","TBA","TBA","","5 to 8","","","S. Hurley","20","0","",""
"GRAD","9020","Plant & Soil Science","91405","WH","TD","TBA","TBA","","5 to 8","","","V. Mendez","20","0","",""
"GRAD","9020","Plant & Soil Science","91406","WI","TD","TBA","TBA","","5 to 8","","","B. Parker","20","0","",""
"GRAD","9020","Plant & Soil Science","91407","WJ","TD","TBA","TBA","","5 to 8","","","T. Bradshaw","20","0","",""
"GRAD","9020","Plant & Soil Science","91408","WK","TD","TBA","TBA","","5 to 8","","","D. Ross","20","0","",""
"GRAD","9020","Public Administration","91409","XA","TD","TBA","TBA","","5 to 8","","","J. Kolodinsky","20","0","",""
"GRAD","9020","Cell & Molecular Bio","91561","DQ","TD","TBA","TBA","","5 to 8","","","G. Stein","5","0","",""
"GRAD","9020","Geology","91564","NNG","TD","TBA","TBA","","5 to 8","","","Schroth/Milnamow","20","0","",""
"GRAD","9020","Natural Resources","91988","SOG","TD","TBA","TBA","","5 to 8","","","Gould/Milnamow","20","0","",""
"GRAD","9020","Plant & Soil Science","91994","WL","TD","TBA","TBA","","5 to 8","","","Y. Chen","20","0","",""
"GRAD","9020","Cell & Molecular Bio","92006","DR","TD","TBA","TBA","","5 to 8","","","S. Frietze","20","0","",""
"GRAD","9020","Cell & Molecular Bio","92010","DS","TD","TBA","TBA","","5 to 8","","","K. Lounsbury","20","0","",""
"GRAD","9020","Complex Systems & Data Science","92203","GHA","TD","TBA","TBA","","5 to 8","","","Dodds/Milnamow","20","0","",""
"GRAD","9020","Natural Resources","92213","SOI","TD","TBA","TBA","","5 to 8","","","K. Stepenuck","20","0","",""
"GRAD","9020","Animal Science","92217","A1","TD","TBA","TBA","","5 to 8","","","D. Townson","20","0","",""
"GRAD","9020","Comm.Dev&Appli Econ","92220","GGD","TD","TBA","TBA","","5 to 8","","","J. Farley","20","0","",""
"GRAD","9020","Cell & Molecular Bio","92223","DT","TD","TBA","TBA","","5 to 8","","","S. Diehl","20","0","",""
"GRAD","9020","Natural Resouces","92229","SOJ","TD","TBA","TBA","","5 to 8","","","A. Damato","20","0","",""
"GRAD","9020","Cell & Molecular Bio","92247","DU","TD","TBA","TBA","","5 to 8","","","D. Bernstein","20","0","",""
"GRAD","9020","Natural Resources","92257","SOK","TD","TBA","TBA","","5 to 8","","","E. Roy","20","0","",""
"GRAD","9020","Biology","92394","BY","TD","TBA","TBA","","5 to 8","","","B. Lockwood","20","0","",""
"GRAD","9020","Cell & Molecular Bio","92405","DV","TD","TBA","TBA","","5 to 8","","","J. Stumpff","20","0","",""
"GRAD","9020","Natural Resources","92408","SOL","TD","TBA","TBA","","5 to 8","","","B. Panikkar","10","0","",""
"GRAD","9020","Cell & Molecular Bio","92421","DW","TD","TBA","TBA","","5 to 8","","",".. Staff","20","0","",""
"GRAD","9020","Biology","92435","BZ","TD","TBA","TBA","","5 to 8","","","M. Pespeni","20","0","",""
"GRAD","9020","Materials Science","92446","QQW","TD","TBA","TBA","","5 to 8","","","J. Vanegas","20","0","",""
"GRAD","9020","Electrical Engineering","92452","MI","TD","TBA","TBA","","5 to 8","","","Ossareh/Milnamow","20","0","",""
"GRAD","9020","Nutri & Food Science","92460","TU1","TD","TBA","TBA","","5 to 8","","","A. Etter","10","0","",""
"GRAD","9020","Cell & Molecular Bio","92465","DX","TD","TBA","TBA","","5 to 8","","","R. Kelm","20","0","",""
"GRAD","9020","Food Systems","92715","MMF","TD","TBA","TBA","","5 to 8","","","E. von Wettberg","20","0","",""
"GRAD","9020","Neurosciences","92742","SPA","TD","TBA","TBA","","5 to 8","","","Mahoney/Morielli","20","0","",""
"GRAD","9020","Neurosciences","92743","SPB","TD","TBA","TBA","","5 to 8","","","S. Hammack","20","0","",""
"GRAD","9020","Civil & Environ Eng","92755","EEX","TD","TBA","TBA","","5 to 8","","","Garcia/Duffy","20","0","",""
"GRAD","9020","Civil & Environ Eng","92756","EEY","TD","TBA","TBA","","5 to 8","","","Hamshaw/Duffy","20","0","",""
"GRAD","9020","Civil & Environ Eng","92757","EEZ","TD","TBA","TBA","","5 to 8","","","Rosowsky/Duffy","20","0","",""
"GRAD","9020","Civil & Environ Eng","92758","EEA","TD","TBA","TBA","","5 to 8","","","Rowangould/Duffy","20","0","",""
"GRAD","9020","Civil & Environ Eng","92759","EEB","TD","TBA","TBA","","5 to 8","","","G. Rowangould","20","0","",""
"GRAD","9020","Civil & Environ Eng","92760","EEC","TD","TBA","TBA","","5 to 8","","","E. Roy","20","0","",""
"GRAD","9020","Civil & Environ Eng","92761","EED","TD","TBA","TBA","","5 to 8","","","M. Scarborough","20","0","",""
"GRAD","9020","Civil & Environ Eng","92762","EEE","TD","TBA","TBA","","5 to 8","","","K. Underwood","20","0","",""
"GRAD","9020","Interprofessional Health Sci","92774","QQL","TD","TBA","TBA","","5 to 8","","","E. Coderre","10","0","",""
"GRAD","9020","Food Systems","92787","MMH","TD","TBA","TBA","","5 to 8","","","Niles/Milnamow","10","0","",""
"GRAD","9020","Natural Resources","92805","SON","TD","TBA","TBA","","5 to 8","","","A. Damato","10","0","",""
"GRAD","9020","Graduate College","92831","PA","TD","TBA","TBA","","5 to 8","","","S. Milnamow","20","0","",""
"GRAD","9020","Food Systems","92835","MMI","TD","TBA","TBA","","5 to 8","","","J. Farley","10","0","",""
"GRAD","9020","Leadership for Sustainability","92836","QE","TD","TBA","TBA","","5 to 8","","","Vea/Milnamow","10","0","",""
"GRAD","9020","Pharmacology","92850","PH","TD","TBA","TBA","","5 to 8","","","M. Nelson","1","0","",""
"GRAD","9020","Biomedical Eng","93078","CF","TD","TBA","TBA","","5 to 8","","","N. Fiorentino","10","0","",""
"GRAD","9020","Complex Systems & Data Science","93093","GHB","TD","TBA","TBA","","5 to 8","","","J. Bates","10","0","",""
"GRAD","9020","Electrical Engineering","93135","MJ","TD","TBA","TBA","","5 to 8","","","Duffaut Espinosa/Milnamow","10","0","",""
"GRAD","9020","Natural Resources","93145","SOO","TD","TBA","TBA","","5 to 8","","","Morales/Milnamow","10","0","",""
"GRAD","9020","Food Systems","93149","MMJ","TD","TBA","TBA","","5 to 8","","","T. Mares","10","0","",""
"GRAD","9020","Natural Resources","93151","SOP","TD","TBA","TBA","","5 to 8","","","Farley/Milnamow","10","0","",""
"GRAD","9020","Plant & Soil Science","93666","WM","TD","TBA","TBA","","5 to 8","","","E. von Wettberg","10","0","",""
"GRAD","9020","Chemistry","93675","EDJ","TD","TBA","TBA","","5 to 8","","","Punihaole/Duffy","20","0","",""
"GRAD","9020","Cell & Molecular Bio","93683","DY","TD","TBA","TBA","","5 to 8","","","Chatterjee/Duffy","20","0","",""
"GRAD","9020","Neurosciences","93693","SPC","TD","TBA","TBA","","5 to 8","","","J. Dumas","10","0","",""
"GRAD","9020","Complex Systems & Data Science","93698","GHC","TD","TBA","TBA","","5 to 8","","","Hebert-Dufresne/Duffy","20","0","",""
"GRAD","9020","Computer Science","93703","HI","TD","TBA","TBA","","5 to 8","","","Feng/Milnamow","10","0","",""
"GRAD","9020","Physics","93716","UA","TD","TBA","TBA","","5 to 8","","","Kotov/Duffy","20","0","",""
"GRAD","9020","Cell & Molecular Bio","94192","DZ","TD","TBA","TBA","","5 to 8","","","S. Roberts","10","0","",""
"GRAD","9020","Comm.Dev&Appli Econ","94201","GGE","TD","TBA","TBA","","5 to 8","","","D. Tobin","10","0","",""
"GRAD","9020","Biology","94411","BU","TD","TBA","TBA","","5 to 8","","","L. Tang","20","0","",""
"GRAD","9020","Food Systems","95079","MMK","TD","TBA","TBA","","5 to 8","","","L. Pope","10","0","",""
"GRAD","9020","Food Systems","95170","MML","TD","TBA","TBA","","5 to 8","","","S. Hurley","10","0","",""
"GRAD","9020","Plant Biology","95234","VH","TD","TBA","TBA","","5 to 8","","","B. Beckage","10","0","",""
"GRAD","9020","Plant Biology","95235","VI","TD","TBA","TBA","","5 to 8","","","T. Rademacher","10","0","",""
"GRAD","9020","Plant Biology","95236","VJ","TD","TBA","TBA","","5 to 8","","","W. Testo","10","0","",""
"GRAD","9020","Mathematics & Statistics","95322","RF","TD","TBA","TBA","","5 to 8","","","M. Rombach","1","0","",""
"GRAD","9020","Geology","95343","NNH","TD","TBA","TBA","","5 to 8","","","Diehl/Milnamow","10","0","",""
"GRAD","9030","Animal Science","90573","A","TD","TBA","TBA","","9","","","D. Kerr","20","0","",""
"GRAD","9030","Animal, Nutri & Food Sc","90575","AA","TD","TBA","TBA","","9","","","Pintauro/Milnamow","20","0","",""
"GRAD","9030","Biochemistry","90577","B","TD","TBA","TBA","","9","","","R. Kelm","20","0","",""
"GRAD","9030","Biomedical Eng","90580","C","TD","TBA","TBA","","9","","","D. Jangraw","20","0","",""
"GRAD","9030","Biostatistics","90581","CG","TD","TBA","TBA","","9","","","Buzas/Milnamow","20","0","",""
"GRAD","9030","Cell & Molecular Bio","90583","DD","TD","TBA","TBA","","9","","","D. Majumdar","20","0","",""
"GRAD","9030","Chemistry","90585","EA","TD","TBA","TBA","","9","","","M. Liptak","20","0","",""
"GRAD","9030","Biology","90587","BM","TD","TBA","TBA","","9","","","M. Stanley","20","0","",""
"GRAD","9030","Civil & Environ Eng","90627","EEM","TD","TBA","TBA","","9","","","G. Pinder","20","0","",""
"GRAD","9030","Classics","90628","F","TD","TBA","TBA","","9","","","McGowan/Duffy","20","0","",""
"GRAD","9030","Clinical & Trans Sc","90629","FF","TD","TBA","TBA","","9","","","A. Rubin","20","0","",""
"GRAD","9030","Communication Sc","90630","G","TD","TBA","TBA","","9","","","Cannizzaro/Morris-Baldridge","20","0","",""
"GRAD","9030","Comm.Dev&Appli Econ","90631","GG","TD","TBA","TBA","","9","","","J. Kolodinsky","20","0","",""
"GRAD","9030","Computer Science","90632","H","TD","TBA","TBA","","9","","","R. Snapp","20","0","",""
"GRAD","9030","Counseling","90633","HO","TD","TBA","TBA","","9","","","A. Geroski","20","0","",""
"GRAD","9030","Curr & Instruct (MAT)","90634","J","TD","TBA","TBA","","9","","","Brown/DeMink-Carthew","20","0","",""
"GRAD","9030","Curr & Instruct (MEd)","90635","JJ","TD","TBA","TBA","","9","","","K. Swindlehurst","20","0","",""
"GRAD","9030","Dietetics","90636","K","TD","TBA","TBA","","9","","","F. Bertmann","20","0","",""
"GRAD","9030","Ed Leadership(M.Ed)","90637","KK","TD","TBA","TBA","","9","","","T. Kolbe","20","0","",""
"GRAD","9030","Ed Leader & Policy(EdD, PhD)","90638","L","TD","TBA","TBA","","9","","","R. Callahan","20","0","",""
"GRAD","9030","Electrical Engineering","90639","MA","TD","TBA","TBA","","9","","","Team","20","0","",""
"GRAD","9030","English","90640","MM","TD","TBA","TBA","","9","","","J. Bessette","20","0","",""
"GRAD","9030","Geology","90641","NNA","TD","TBA","TBA","","9","","","L. Webb","20","0","",""
"GRAD","9030","Higher Ed& Stu Affairs","90642","PP","TD","TBA","TBA","","9","","","J. Garvey","20","0","",""
"GRAD","9030","Historic Preservation","90643","PPP","TD","TBA","TBA","","9","","","T. Visser","20","0","",""
"GRAD","9030","History","90644","Q","TD","TBA","TBA","","9","","","A. McGowan","20","0","",""
"GRAD","9030","Interdisciplinary","90645","QQ","TD","TBA","TBA","","9","","","C. Mayo","20","0","",""
"GRAD","9030","Materials Science","90646","QQQ","TD","TBA","TBA","","9","","","M. Furis","20","0","",""
"GRAD","9030","Mathematics MSc","90647","RA","TD","TBA","TBA","","9","","","C. Danforth","20","0","",""
"GRAD","9030","Math Sciences Ph.D","90648","RRA","TD","TBA","TBA","","9","","","Danforth/Milnamow","20","0","",""
"GRAD","9030","Mechanical Engineering","90649","RRR","TD","TBA","TBA","","9","","","F. Sansoz","20","0","",""
"GRAD","9030","Micro & Molec Gen","90650","S","TD","TBA","TBA","","9","","","D. Pederson","20","0","",""
"GRAD","9030","Neurosciences","90651","SP","TD","TBA","TBA","","9","","","Todd/Milnamow","20","0","",""
"GRAD","9030","Nursing","90652","TB","TD","TBA","TBA","","9","","","K. Bauerly","20","0","",""
"GRAD","9030","Nutri & Food Science","90653","TL","TD","TBA","TBA","","9","","","J. Anglin","20","0","",""
"GRAD","9030","Pathology","90654","TTT","TD","TBA","TBA","","9","","","A. Shukla","20","0","",""
"GRAD","9030","Pharmacology","90655","U","TD","TBA","TBA","","9","","","A. Morielli","20","0","",""
"GRAD","9030","Phys & Biophysics","90656","V","TD","TBA","TBA","","9","","","T. Ruiz","20","0","",""
"GRAD","9030","Plant Biology","90657","VA","TD","TBA","TBA","","9","","","M. Tierney","20","0","",""
"GRAD","9030","Plant & Soil Science","90658","WA","TD","TBA","TBA","","9","","","Gorres/Milnamow","20","0","",""
"GRAD","9030","Psyc (Clinical)","90659","WW","TD","TBA","TBA","","9","","","Price/Milnamow","20","1","",""
"GRAD","9030","Psych  Experimental)","90660","WWW","TD","TBA","TBA","","9","","","Abaied/Milnamow","20","0","",""
"GRAD","9030","Public Administration","90661","X","TD","TBA","TBA","","9","","","C. Koliba","20","0","",""
"GRAD","9030","Reading & Lang Arts","90662","XX","TD","TBA","TBA","","9","","","J. Mosenthal","20","0","",""
"GRAD","9030","Social Work","90663","XXX","TD","TBA","TBA","","9","","","K. Melekis","20","0","",""
"GRAD","9030","Special Education","90664","Y","TD","TBA","TBA","","9","","","K. Swindlehurst","20","0","",""
"GRAD","9030","Statistics","90665","YY","TD","TBA","TBA","","9","","","R. Mickey","20","0","",""
"GRAD","9030","FT Visiting Grad","90727","VGR","TD","TBA","TBA","","9","","","S. Milnamow","20","0","",""
"GRAD","9030","Food Systems","90828","MMD","TD","TBA","TBA","","9","","","Morse/Milnamow","20","0","",""
"GRAD","9030","Neurosciences","90964","SPO","TD","TBA","TBA","","9","","","Todd/Hammack","20","0","",""
"GRAD","9030","Neurosciences","90965","SPP","TD","TBA","TBA","","9","","","J. Stafford","20","0","",""
"GRAD","9030","Neurosciences","90966","SPQ","TD","TBA","TBA","","9","","","J. Spees","20","0","",""
"GRAD","9030","Neurosciences","90967","SPR","TD","TBA","TBA","","9","","","B. Erdos","20","0","",""
"GRAD","9030","Neurosciences","90968","SPS","TD","TBA","TBA","","9","","","B. Lavoie","20","0","",""
"GRAD","9030","Neurosciences","90969","SPT","TD","TBA","TBA","","9","","","J. Green","20","1","",""
"GRAD","9030","Neurosciences","90970","SPV","TD","TBA","TBA","","9","","","M. Cipolla","20","0","",""
"GRAD","9030","Neurosciences","90971","SPW","TD","TBA","TBA","","9","","","A. Morielli","20","0","",""
"GRAD","9030","Neurosciences","90972","SPX","TD","TBA","TBA","","9","","","M. Nelson","20","0","",""
"GRAD","9030","Neurosciences","90973","SPY","TD","TBA","TBA","","9","","","Vizzard/Milnamow","20","0","",""
"GRAD","9030","Cell & Molecular Bio","90986","DF","TD","TBA","TBA","","9","","","Y. Janssen-Heininger","20","0","",""
"GRAD","9030","Cell & Molecular Bio","90987","DG","TD","TBA","TBA","","9","","","J. Spees","20","0","",""
"GRAD","9030","Cell & Molecular Bio","90988","DH","TD","TBA","TBA","","9","","","M. Thali","20","0","",""
"GRAD","9030","Cell & Molecular Bio","90989","DI","TD","TBA","TBA","","9","","","J. Botten","20","0","",""
"GRAD","9030","Cell & Molecular Bio","90990","DJ","TD","TBA","TBA","","9","","","A. VanDerVliet","20","0","",""
"GRAD","9030","Cell & Molecular Bio","90991","DK","TD","TBA","TBA","","9","","","M. Wargo","20","0","",""
"GRAD","9030","Cell & Molecular Bio","91010","DL","TD","TBA","TBA","","9","","","J. Boyson","20","0","",""
"GRAD","9030","Cell & Molecular Bio","91011","DM","TD","TBA","TBA","","9","","","J. Stumpff","20","0","",""
"GRAD","9030","Cell & Molecular Bio","91012","DO","TD","TBA","TBA","","9","","","C. Berger","20","0","",""
"GRAD","9030","Cell & Molecular Bio","91013","DP","TD","TBA","TBA","","9","","","J. Salogiannis","20","0","",""
"GRAD","9030","Cell & Molecular Bio","91014","DQ","TD","TBA","TBA","","9","","","M. Nelson","20","0","",""
"GRAD","9030","Computer Science","91030","HA","TD","TBA","TBA","","9","","","M. Eppstein","20","0","",""
"GRAD","9030","Computer Science","91031","HB","TD","TBA","TBA","","9","","","B. Lee","20","0","",""
"GRAD","9030","Computer Science","91032","HC","TD","TBA","TBA","","9","","","A. Ling","20","0","",""
"GRAD","9030","Computer Science","91033","HD","TD","TBA","TBA","","9","","","Skalka/Milnamow","20","0","",""
"GRAD","9030","Computer Science","91034","HE","TD","TBA","TBA","","9","","","E. Chen","20","0","",""
"GRAD","9030","Computer Science","91035","HF","TD","TBA","TBA","","9","","","X. Wu","20","0","",""
"GRAD","9030","Computer Science","91036","HG","TD","TBA","TBA","","9","","","M. Dunlop","20","0","",""
"GRAD","9030","Neurosciences","91110","SPZ","TD","TBA","TBA","","9","","","D. Krementsov","20","0","",""
"GRAD","9030","Cell & Molecular Bio","91245","DR","TD","TBA","TBA","","9","","","K. Lounsbury","20","0","",""
"GRAD","9030","Animal, Nutri & Food Sc","91410","AB","TD","TBA","TBA","","9","","",".. Staff","20","0","",""
"GRAD","9030","Animal, Nutri & Food Sc","91411","AD","TD","TBA","TBA","","9","","","J. Barlow","20","0","",""
"GRAD","9030","Animal, Nutri & Food Sc","91412","AE","TD","TBA","TBA","","9","","","S. Greenwood","20","0","",""
"GRAD","9030","Animal, Nutri & Food Sc","91413","AF","TD","TBA","TBA","","9","","","D. Kerr","20","0","",""
"GRAD","9030","Animal, Nutri & Food Sc","91414","AG","TD","TBA","TBA","","9","","","Kraft/Milnamow","20","0","",""
"GRAD","9030","Animal, Nutri & Food Sc","91415","AH","TD","TBA","TBA","","9","","","McKay/Milnamow","20","0","",""
"GRAD","9030","Animal, Nutri & Food Sc","91416","AI","TD","TBA","TBA","","9","","","J. Smith","20","0","",""
"GRAD","9030","Animal, Nutri & Food Sc","91417","AJ","TD","TBA","TBA","","9","","","F. Zhao","20","0","",""
"GRAD","9030","Biochemistry","91418","BA","TD","TBA","TBA","","9","","","B. Bouchard","20","0","",""
"GRAD","9030","Biochemistry","91419","BC","TD","TBA","TBA","","9","","","R. Hondal","20","0","",""
"GRAD","9030","Biochemistry","91420","BB","TD","TBA","TBA","","9","","","C. Francklyn","20","0","",""
"GRAD","9030","Biochemistry","91421","BD","TD","TBA","TBA","","9","","","J. Lian","20","0","",""
"GRAD","9030","Biochemistry","91422","BE","TD","TBA","TBA","","9","","","S. Morrical","20","0","",""
"GRAD","9030","Biochemistry","91423","BF","TD","TBA","TBA","","9","","","G. Stein","20","0","",""
"GRAD","9030","Biochemistry","91424","BG","TD","TBA","TBA","","9","","","P. Tracy","20","0","",""
"GRAD","9030","Biochemistry","91425","BH","TD","TBA","TBA","","9","","","J. VanHouten","20","0","",""
"GRAD","9030","Biology","91426","BN","TD","TBA","TBA","","9","","","Helms Cahan/Milnamow","20","0","",""
"GRAD","9030","Biology","91427","BO","TD","TBA","TBA","","9","","","Gotelli/Milnamow","20","0","",""
"GRAD","9030","Biology","91428","BP","TD","TBA","TBA","","9","","","Ballif/Milnamow","20","0","",""
"GRAD","9030","Biology","91429","BQ","TD","TBA","TBA","","9","","","E. Lauterbur","20","0","",""
"GRAD","9030","Biology","91431","BS","TD","TBA","TBA","","9","","","J. Nunez","20","0","",""
"GRAD","9030","Biology","91432","BT","TD","TBA","TBA","","9","","","L. May Collado","20","0","",""
"GRAD","9030","Biology","91433","BV","TD","TBA","TBA","","9","","","J. Stockwell","20","0","",""
"GRAD","9030","Biology","91434","BX","TD","TBA","TBA","","9","","","A. Ebert","20","0","",""
"GRAD","9030","Biomedical Eng","91435","CA","TD","TBA","TBA","","9","","","R. Cockrell","20","0","",""
"GRAD","9030","Biomedical Eng","91436","CB","TD","TBA","TBA","","9","","","R. Floreani","20","0","",""
"GRAD","9030","Biomedical Eng","91437","CC","TD","TBA","TBA","","9","","","A. Doiron","20","0","",""
"GRAD","9030","Biomedical Eng","91438","CD","TD","TBA","TBA","","9","","","Doiron/Milnamow","20","0","",""
"GRAD","9030","Chemistry","91439","EB","TD","TBA","TBA","","9","","","C. Landry","20","0","",""
"GRAD","9030","Chemistry","91440","EC","TD","TBA","TBA","","9","","","Brewer/Milnamow","20","0","",""
"GRAD","9030","Chemistry","91441","ED","TD","TBA","TBA","","9","","","W. Geiger Jr","20","0","",""
"GRAD","9030","Chemistry","91442","EDB","TD","TBA","TBA","","9","","","Li/Milnamow","20","0","",""
"GRAD","9030","Chemistry","91443","EDC","TD","TBA","TBA","","9","","","J. Madalengoitia","20","0","",""
"GRAD","9030","Chemistry","91444","EDE","TD","TBA","TBA","","9","","","G. Petrucci","20","0","",""
"GRAD","9030","Chemistry","91445","EDF","TD","TBA","TBA","","9","","","Y. Ou","20","0","",""
"GRAD","9030","Chemistry","91446","EDG","TD","TBA","TBA","","9","","","Waterman/Milnamow","20","0","",""
"GRAD","9030","Civil & Environ Eng","91450","EEN","TD","TBA","TBA","","9","","","B. Holmen","20","0","",""
"GRAD","9030","Chemistry","91451","EEO","TD","TBA","TBA","","9","","","Ou/Milnamow","20","0","",""
"GRAD","9030","Civil & Environ Eng","91452","EEP","TD","TBA","TBA","","9","","","A. Bomblies","20","0","",""
"GRAD","9030","Civil & Environ Eng","91453","EEQ","TD","TBA","TBA","","9","","","D. Rizzo","20","0","",""
"GRAD","9030","Civil & Environ Eng","91454","EER","TD","TBA","TBA","","9","","","E. Ghazanfari","20","0","",""
"GRAD","9030","Civil & Environ Eng","91455","EES","TD","TBA","TBA","","9","","","Hernandez/Milnamow","20","0","",""
"GRAD","9030","Civil & Environ Eng","91456","EET","TD","TBA","TBA","","9","","","L. Aultman-Hall","20","0","",""
"GRAD","9030","Civil & Environ Eng","91457","EEU","TD","TBA","TBA","","9","","","Dewoolkar/Milnamow","20","0","",""
"GRAD","9030","Civil & Environ Eng","91458","EEV","TD","TBA","TBA","","9","","","T. Tan","20","0","",""
"GRAD","9030","Civil & Environ Eng","91459","EEW","TD","TBA","TBA","","9","","","A. Badireddy","20","0","",""
"GRAD","9030","Clinical & Trans Sc","91460","FFA","TD","TBA","TBA","","9","","","A. Kennedy","20","0","",""
"GRAD","9030","Comm.Dev&Appli Econ","91461","GGA","TD","TBA","TBA","","9","","","R. Watts","20","0","",""
"GRAD","9030","Computer Science","91462","HH","TD","TBA","TBA","","9","","","Bongard/Milnamow","20","0","",""
"GRAD","9030","Electrical Engineering","91463","MB","TD","TBA","TBA","","9","","","Almassalkhi/Milnamow","20","0","",""
"GRAD","9030","Electrical Engineering","91464","MC","TD","TBA","TBA","","9","","","Frolik/Milnamow","20","0","",""
"GRAD","9030","Electrical Engineering","91465","MD","TD","TBA","TBA","","9","","","P. Hines","20","0","",""
"GRAD","9030","Electrical Engineering","91466","ME","TD","TBA","TBA","","9","","","Staff","20","0","",""
"GRAD","9030","Electrical Engineering","91467","MF","TD","TBA","TBA","","9","","","S. Titcomb","20","0","",""
"GRAD","9030","Electrical Engineering","91468","MG","TD","TBA","TBA","","9","","","W. Varhue","20","0","",""
"GRAD","9030","Electrical Engineering","91469","MH","TD","TBA","TBA","","9","","","T. Xia","20","0","",""
"GRAD","9030","English","91470","MMA","TD","TBA","TBA","","9","","","V. Rohy","20","0","",""
"GRAD","9030","English","91471","MMB","TD","TBA","TBA","","9","","","T. McGowan","20","0","",""
"GRAD","9030","English","91472","MMC","TD","TBA","TBA","","9","","","S. Alexander","20","0","",""
"GRAD","9030","Food Systems","91473","MME","TD","TBA","TBA","","9","","","L. Berlin","20","0","",""
"GRAD","9030","Geology","91474","NNB","TD","TBA","TBA","","9","","","K. Klepeis","20","0","",""
"GRAD","9030","Geology","91475","NNC","TD","TBA","TBA","","9","","","J. Perdrial","20","0","",""
"GRAD","9030","Geology","91476","NNE","TD","TBA","TBA","","9","","","N. Perdrial","20","0","",""
"GRAD","9030","History","91477","QA","TD","TBA","TBA","","9","","","B. Ergene","20","0","",""
"GRAD","9030","History","91478","QB","TD","TBA","TBA","","9","","","N. Phelps","20","0","",""
"GRAD","9030","History","91479","QC","TD","TBA","TBA","","9","","","A. Buchanan","20","0","",""
"GRAD","9030","Materials Science","91480","QQR","TD","TBA","TBA","","9","","","F. Sansoz","20","0","",""
